anyo;trimestre;provincia;municipio;valor_hasta_5a;valor_mas_5a;valor;tasaciones_hasta_5a;tasaciones_mas_5a;tasaciones
2006  ;4;Sevilla;Mairena del Aljarafe;;;1780.0;;;174.0
2006  ;4;Sevilla;Morón de la Frontera;;;1149.1;;;65.0
2006  ;4;Sevilla;Palacios y Villafranca (Los);;;1326.6;;;101.0
2006  ;4;Sevilla;Rinconada (La);;;1514.7;;;137.0
2006  ;4;Sevilla;Sevilla;;;2158.9;;;2936.0
2006  ;4;Sevilla;Utrera;;;1488.3;;;185.0
2006  ;4;Sevilla;Écija;;;1037.0;;;74.0
2006  ;4;Soria;Soria;;;1780.2;;;126.0
2006  ;4;Tarragona;Cambrils;;;2344.7;;;306.0
2006  ;4;Tarragona;Reus;;;1787.2;;;843.0
2006  ;4;Tarragona;Tarragona;;;2009.3;;;862.0
2006  ;4;Tarragona;Tortosa;;;1339.3;;;227.0
2006  ;4;Tarragona;Vendrell (El);;;2013.7;;;425.0
2006  ;4;Tenerife;Arona;;;2008.6;;;740.0
2006  ;4;Tenerife;Granadilla de Abona;;;1712.9;;;546.0
2006  ;4;Tenerife;Orotava (La);;;1463.3;;;153.0
2006  ;4;Tenerife;Puerto de la Cruz;;;2115.5;;;180.0
2006  ;4;Tenerife;Realejos (Los);;;1467.9;;;133.0
2006  ;4;Tenerife;San Cristóbal Laguna;;;1514.7;;;1000.0
2006  ;4;Tenerife;Santa Cruz deTenerife;;;1713.8;;;841.0
2006  ;4;Teruel;Teruel;;;1738.4;;;152.0
2006  ;4;Toledo;Talavera de la Reina;;;1860.5;;;310.0
2006  ;4;Toledo;Toledo;;;2312.4;;;249.0
2006  ;4;Valencia;Alaquàs;;;1410.1;;;123.0
2006  ;4;Valencia;Aldaia;;;1483.4;;;155.0
2006  ;4;Valencia;Algemesí;;;1065.0;;;192.0
2006  ;4;Valencia;Alzira;;;1302.6;;;553.0
2006  ;4;Valencia;Burjassot;;;1543.8;;;179.0
2006  ;4;Valencia;Gandia;;;1492.2;;;585.0
2006  ;4;Valencia;Manises;;;1548.5;;;142.0
2006  ;4;Valencia;Mislata;;;1631.6;;;158.0
2006  ;4;Valencia;Oliva;;;1440.3;;;235.0
2006  ;4;Valencia;Ontinyent;;;836.0;;;203.0
2006  ;4;Valencia;Paterna;;;1744.3;;;453.0
2006  ;4;Valencia;Quart de Poblet;;;1462.9;;;84.0
2006  ;4;Valencia;Sagunto/Sagunt;;;1520.3;;;333.0
2006  ;4;Valencia;Sueca;;;1186.4;;;118.0
2006  ;4;Valencia;Torrent;;;1509.3;;;500.0
2006  ;4;Valencia;Valencia;;;2058.4;;;3968.0
2006  ;4;Valencia;Xirivella;;;1505.0;;;151.0
2006  ;4;Valencia;Xàtiva;;;1127.4;;;251.0
2006  ;4;Valladodid;Valladolid;;;2077.6;;;1132.0
2006  ;4;Zamora;Zamora;;;1584.1;;;191.0
2006  ;4;Zaragoza;Zaragoza;;;2726.5;;;2872.0
2006  ;4;Ávila;Ávila;;;1770.3;;;323.0
2007 ;1;;Sestao;;;2903.3;;;120.0
2007 ;1;Albacete;Albacete;;;2207.2;;;458.0
2007 ;1;Albacete;Almansa;;;1131.6;;;70.0
2007 ;1;Albacete;Hellín;;;904.4;;;59.0
2007 ;1;Albacete;Villarrobledo;;;1034.0;;;87.0
2007 ;1;Alicante;Alcoy/Alcoi;;;1249.9;;;269.0
2007 ;1;Alicante;Alicante/Alacant;;;1883.8;;;1453.0
2007 ;1;Alicante;Benidorm;;;2741.8;;;336.0
2007 ;1;Alicante;Calpe/Calp;;;2151.1;;;138.0
2007 ;1;Alicante;Crevillent;;;1115.2;;;58.0
2007 ;1;Alicante;Dénia;;;2359.6;;;200.0
2007 ;1;Alicante;Elche/Elx;;;1594.4;;;929.0
2007 ;1;Alicante;Elda;;;1051.1;;;154.0
2007 ;1;Alicante;Jávea/Xábia;;;2223.6;;;126.0
2007 ;1;Alicante;Novelda;;;1179.7;;;123.0
2007 ;1;Alicante;Orihuela;;;1814.7;;;496.0
2007 ;1;Alicante;Petrer;;;1163.7;;;113.0
2007 ;1;Alicante;San Vicente del Raspeig;;;1677.7;;;251.0
2007 ;1;Alicante;Santa Pola;;;2065.0;;;206.0
2007 ;1;Alicante;Torrevieja;;;2111.8;;;828.0
2007 ;1;Alicante;Villajoyosa/Vila Joiosa (La);;;2216.7;;;183.0
2007 ;1;Alicante;Villena;;;1080.4;;;101.0
2007 ;1;Almería;Almería;;;1826.8;;;696.0
2007 ;1;Almería;Ejido (El);;;1670.2;;;512.0
2007 ;1;Almería;Roquetas de Mar;;;1860.1;;;775.0
2007 ;1;Araba/Alava;Vitoria;;;2877.6;;;458.0
2007 ;1;ASTURIAS;Avilés;;;1564.6;;;173.0
2007 ;1;ASTURIAS;Gijón;;;2155.8;;;655.0
2007 ;1;ASTURIAS;Langreo;;;1112.8;;;118.0
2007 ;1;ASTURIAS;Mieres;;;1286.2;;;91.0
2007 ;1;ASTURIAS;Oviedo;;;1951.4;;;667.0
2007 ;1;ASTURIAS;Siero;;;1434.0;;;156.0
2007 ;1;Badajoz;Almendralejo;;;930.0;;;122.0
2007 ;1;Badajoz;Badajoz;;;1556.5;;;526.0
2007 ;1;Badajoz;Don Benito;;;1010.3;;;168.0
2007 ;1;Badajoz;Mérida;;;1187.9;;;196.0
2007 ;1;Barcelona;Badalona;;;2910.9;;;1014.0
2007 ;1;Barcelona;Barberà del Vallès;;;2593.3;;;138.0
2007 ;1;Barcelona;Barcelona;;;3539.6;;;3601.0
2007 ;1;Barcelona;Castelldefels;;;3433.9;;;188.0
2007 ;1;Barcelona;Cerdanyola del Vallès;;;2912.3;;;173.0
2007 ;1;Barcelona;Cornellà de Llobregat;;;3088.2;;;190.0
2007 ;1;Barcelona;Esplugues de Llobregat;;;3339.5;;;117.0
2007 ;1;Barcelona;Gavà;;;2928.6;;;179.0
2007 ;1;Barcelona;Granollers;;;2544.0;;;278.0
2007 ;1;Barcelona;Hospitalet de Llobregat (L');;;3204.9;;;950.0
2007 ;1;Barcelona;Igualada;;;2092.5;;;189.0
2007 ;1;Barcelona;Manresa;;;2118.4;;;311.0
2007 ;1;Barcelona;Martorell;;;2331.9;;;107.0
2007 ;1;Barcelona;Mataró;;;2738.1;;;333.0
2007 ;1;Barcelona;Mollet del Vallès;;;2606.3;;;190.0
2007 ;1;Barcelona;Montcada i Reixac;;;2743.4;;;177.0
2007 ;1;Barcelona;Prat de Llobregat (El);;;2735.9;;;219.0
2007 ;1;Barcelona;Premià de Mar;;;2666.8;;;57.0
2007 ;1;Barcelona;Ripollet;;;2592.8;;;171.0
2007 ;1;Barcelona;Rubí;;;2760.8;;;523.0
2007 ;1;Barcelona;Sabadell;;;2684.0;;;823.0
2007 ;1;Barcelona;Sant Adrià de Besòs;;;3307.3;;;102.0
2007 ;1;Barcelona;Sant Boi de Llobregat;;;3083.7;;;361.0
2007 ;1;Barcelona;Sant Cugat del Vallès;;;3753.2;;;284.0
2007 ;1;Barcelona;Sant Feliu de Llobregat;;;3174.4;;;147.0
2007 ;1;Barcelona;Sant Joan Despí;;;3337.4;;;88.0
2007 ;1;Barcelona;Sant Pere de Ribes;;;2681.7;;;185.0
2007 ;1;Barcelona;Sant Vicenç dels Horts;;;2501.5;;;96.0
2007 ;1;Barcelona;Santa Coloma Gramanet;;;2833.8;;;487.0
2007 ;1;Barcelona;Terrassa;;;2743.7;;;1165.0
2007 ;1;Barcelona;Vic;;;2335.2;;;288.0
2007 ;1;Barcelona;Viladecans;;;2813.6;;;262.0
2007 ;1;Barcelona;Vilafranca del Penedès;;;2245.0;;;138.0
2007 ;1;Barcelona;Vilanova i la Geltrú;;;2620.8;;;287.0
2007 ;1;Bizkaia;Barakaldo;;;3098.9;;;265.0
2007 ;1;Bizkaia;Basauri;;;3022.9;;;116.0
2007 ;1;Bizkaia;Bilbao;;;3355.1;;;809.0
2007 ;1;Bizkaia;Durango;;;2949.8;;;91.0
2007 ;1;Bizkaia;Galdakao;;;2976.9;;;98.0
2007 ;1;Bizkaia;Getxo;;;3738.7;;;153.0
2007 ;1;Bizkaia;Leioa;;;3396.8;;;84.0
2007 ;1;Bizkaia;Portugalete;;;3161.7;;;105.0
2007 ;1;Bizkaia;Santurtzi;;;3297.7;;;177.0
2007 ;1;Burgos;Aranda de Duero;;;1865.1;;;239.0
2007 ;1;Burgos;Burgos;;;2353.8;;;750.0
2007 ;1;Burgos;Miranda de Ebro;;;1976.2;;;185.0
2007 ;1;Cantabría;Camargo;;;2260.7;;;43.0
2007 ;1;Cantabría;Castro-Urdiales;;;2755.1;;;196.0
2007 ;1;Cantabría;Santander;;;2555.7;;;687.0
2007 ;1;Cantabría;Torrelavega;;;1704.9;;;158.0
2007 ;1;Castellón/Castelló;Burriana;;;1574.7;;;195.0
2007 ;1;Castellón/Castelló;Castellón de la Plana;;;1923.9;;;797.0
2007 ;1;Castellón/Castelló;Villarreal/Vila-real;;;1583.8;;;260.0
2007 ;1;Castellón/Castelló;Vinaròs;;;1699.2;;;85.0
2007 ;1;Ceuta;Ceuta;;;1730.9;;;114.0
2007 ;1;Ciudad Real;Alcázar de San Juan;;;1274.6;;;38.0
2007 ;1;Ciudad Real;Ciudad Real;;;1969.6;;;186.0
2007 ;1;Ciudad Real;Puertollano;;;1193.5;;;190.0
2007 ;1;Ciudad Real;Tomelloso;;;1097.3;;;153.0
2007 ;1;Ciudad Real;Valdepeñas;;;1119.5;;;44.0
2007 ;1;Cuenca;Cuenca;;;1849.5;;;84.0
2007 ;1;Cáceres;Cáceres;;;1591.6;;;332.0
2007 ;1;Cáceres;Plasencia;;;1333.1;;;96.0
2007 ;1;Cádiz;Algeciras;;;1680.8;;;720.0
2007 ;1;Cádiz;Arcos de la frontera;;;1555.8;;;183.0
2007 ;1;Cádiz;Chiclana de la Frontera;;;2052.5;;;385.0
2007 ;1;Cádiz;Cádiz;;;2684.2;;;378.0
2007 ;1;Cádiz;Jerez de la Frontera;;;1623.3;;;711.0
2007 ;1;Cádiz;Línea de la Concepción (La);;;1982.8;;;357.0
2007 ;1;Cádiz;Puerto de Santa María;;;2080.4;;;318.0
2007 ;1;Cádiz;Puerto Real;;;1825.4;;;132.0
2007 ;1;Cádiz;Rota;;;2474.9;;;224.0
2007 ;1;Cádiz;San Fernando;;;1828.5;;;290.0
2007 ;1;Cádiz;San Roque;;;2280.3;;;173.0
2007 ;1;Cádiz;Sanlúcar de Barrameda;;;2149.6;;;333.0
2007 ;1;Córdaba;Córdoba;;;2239.6;;;1528.0
2007 ;1;Córdaba;Lucena;;;1563.6;;;172.0
2007 ;1;Córdaba;Puente Génil;;;1110.5;;;60.0
2007 ;1;Gipuzkoa;Eibar;;;2323.5;;;73.0
2007 ;1;Gipuzkoa;Errenteria;;;3195.5;;;111.0
2007 ;1;Gipuzkoa;Irun;;;3022.3;;;157.0
2007 ;1;Gipuzkoa;San Sebastián/Donostia;;;4337.3;;;198.0
2007 ;1;Girona;Blanes;;;2540.1;;;280.0
2007 ;1;Girona;Figueres;;;2001.3;;;245.0
2007 ;1;Girona;Girona;;;2828.7;;;379.0
2007 ;1;Girona;Lloret de Mar;;;2290.0;;;208.0
2007 ;1;Girona;Olot;;;1984.8;;;257.0
2007 ;1;Girona;Salt;;;2167.9;;;191.0
2007 ;1;Granada;Granada;;;2290.6;;;545.0
2007 ;1;Granada;Motril;;;1895.8;;;306.0
2007 ;1;Guadalajara;Guadalajara;;;2463.1;;;276.0
2007 ;1;Huelva;Huelva;;;1761.5;;;712.0
2007 ;1;Huesca;Huesca;;;2263.2;;;109.0
2007 ;1;ILLES BALEARS;Calvià;;;2987.0;;;134.0
2007 ;1;ILLES BALEARS;Ciutadella de Menorca;;;2827.3;;;44.0
2007 ;1;ILLES BALEARS;Eivissa;;;2868.5;;;77.0
2007 ;1;ILLES BALEARS;Inca;;;1950.1;;;233.0
2007 ;1;ILLES BALEARS;Llucmajor;;;2437.1;;;115.0
2007 ;1;ILLES BALEARS;Mahón;;;2456.4;;;161.0
2007 ;1;ILLES BALEARS;Manacor;;;1874.2;;;172.0
2007 ;1;ILLES BALEARS;Marratxí;;;2632.4;;;105.0
2007 ;1;ILLES BALEARS;Palma de Mallorca;;;2548.3;;;1701.0
2007 ;1;ILLES BALEARS;Santa Eulalia del Río;;;2917.6;;;47.0
2007 ;1;Jaén;Andújar;;;1132.3;;;107.0
2007 ;1;Jaén;Jaén;;;1740.6;;;414.0
2007 ;1;Jaén;Linares;;;1422.4;;;269.0
2007 ;1;Jaén;Úbeda;;;1388.4;;;134.0
2007 ;1;La Coruña;Arteixo;;;1347.4;;;241.0
2007 ;1;La Coruña;Carballo;;;998.2;;;86.0
2007 ;1;La Coruña;Coruña (A);;;2264.3;;;600.0
2007 ;1;La Coruña;Culleredo;;;1702.4;;;57.0
2007 ;1;La Coruña;Ferrol;;;1231.7;;;169.0
2007 ;1;La Coruña;Narón;;;1126.9;;;87.0
2007 ;1;La Coruña;Oleiros;;;1551.7;;;32.0
2007 ;1;La Coruña;Ribeira;;;1550.4;;;36.0
2007 ;1;La Coruña;Santiago de Compostela;;;1392.2;;;167.0
2007 ;1;La Rioja;Logroño;;;2298.5;;;799.0
2007 ;1;Las Palmas;Agüimes;;;1620.9;;;156.0
2007 ;1;Las Palmas;Arrecife;;;1865.5;;;436.0
2007 ;1;Las Palmas;Arucas;;;1556.5;;;192.0
2007 ;1;Las Palmas;Ingenio;;;1430.4;;;154.0
2007 ;1;Las Palmas;Palmas de Gran Canaria (Las);;;1896.8;;;1355.0
2007 ;1;Las Palmas;Puerto del Rosario;;;1809.5;;;277.0
2007 ;1;Las Palmas;San Bartolomé de Tirajana;;;2202.7;;;231.0
2007 ;1;Las Palmas;Santa Lucía de Tirajana;;;1558.1;;;528.0
2007 ;1;Las Palmas;Telde;;;1714.7;;;536.0
2007 ;1;León;León;;;1687.4;;;264.0
2007 ;1;León;Ponferrada;;;1273.9;;;188.0
2007 ;1;León;San Andrés  del Rabanedo;;;1293.9;;;40.0
2007 ;1;Lleida;Lleida;;;1973.5;;;702.0
2007 ;1;Lugo;Lugo;;;1119.7;;;171.0
2007 ;1;Madrid;Alcalá de Henares;;;2740.5;;;437.0
2007 ;1;Madrid;Alcobendas;;;3729.2;;;312.0
2007 ;1;Madrid;Alcorcón;;;3013.7;;;311.0
2007 ;1;Madrid;Aranjuez;;;2400.5;;;190.0
2007 ;1;Madrid;Arganda del Rey;;;2462.2;;;173.0
2007 ;1;Madrid;Boadilla del Monte;;;3303.6;;;153.0
2007 ;1;Madrid;Collado Villalba;;;2677.1;;;259.0
2007 ;1;Madrid;Colmenar Viejo;;;2910.2;;;153.0
2007 ;1;Madrid;Coslada;;;2976.6;;;177.0
2007 ;1;Madrid;Fuenlabrada;;;2523.1;;;561.0
2007 ;1;Madrid;Galapagar;;;2452.4;;;112.0
2007 ;1;Madrid;Getafe;;;2790.0;;;375.0
2007 ;1;Madrid;Leganés;;;2934.1;;;387.0
2007 ;1;Madrid;Madrid;;;3889.8;;;8139.0
2007 ;1;Madrid;Majadahonda;;;3700.7;;;174.0
2007 ;1;Madrid;Móstoles;;;2557.4;;;452.0
2007 ;1;Madrid;Parla;;;2447.3;;;442.0
2007 ;1;Madrid;Pinto;;;2618.5;;;201.0
2007 ;1;Madrid;Pozuelo de Alarcón;;;3678.8;;;178.0
2007 ;1;Madrid;Rivas-Vaciamadrid;;;2597.4;;;155.0
2007 ;1;Madrid;Rozas de Madrid (Las);;;3422.2;;;280.0
2007 ;1;Madrid;San Fernando de Henares;;;3142.6;;;115.0
2007 ;1;Madrid;San Sebastián de los Reyes;;;3165.1;;;256.0
2007 ;1;Madrid;Torrejón de Ardoz;;;2779.2;;;345.0
2007 ;1;Madrid;Tres Cantos;;;3296.1;;;71.0
2007 ;1;Madrid;Valdemoro;;;2375.6;;;301.0
2007 ;1;Madrid;Villaviciosa de Odón;;;2770.0;;;60.0
2007 ;1;Melilla;Melilla;;;1429.0;;;79.0
2007 ;1;Murcia;Alcantarilla;;;1522.5;;;148.0
2007 ;1;Murcia;Caravaca de la Cruz;;;1198.6;;;127.0
2007 ;1;Murcia;Cartagena;;;1922.0;;;851.0
2007 ;1;Murcia;Cieza;;;1264.2;;;99.0
2007 ;1;Murcia;Jumilla;;;1109.1;;;86.0
2007 ;1;Murcia;Lorca;;;1448.0;;;315.0
2007 ;1;Murcia;Mazarrón;;;1937.2;;;231.0
2007 ;1;Murcia;Molina de Segura;;;1522.4;;;386.0
2007 ;1;Murcia;Murcia;;;1667.3;;;2097.0
2007 ;1;Murcia;San Javier;;;2044.4;;;310.0
2007 ;1;Murcia;Torre-Pacheco;;;1925.8;;;280.0
2007 ;1;Murcia;Totana;;;1377.4;;;188.0
2007 ;1;Murcia;Yecla;;;1213.8;;;129.0
2007 ;1;Murcia;Águilas;;;1773.9;;;209.0
2007 ;1;Málaga;Alhaurín de la Torre;;;2078.5;;;138.0
2007 ;1;Málaga;Antequera;;;1523.4;;;113.0
2007 ;1;Málaga;Benalmádena;;;2578.0;;;491.0
2007 ;1;Málaga;Estepona;;;2640.2;;;535.0
2007 ;1;Málaga;Fuengirola;;;2489.0;;;402.0
2007 ;1;Málaga;Marbella;;;2852.1;;;773.0
2007 ;1;Málaga;Mijas;;;2474.6;;;739.0
2007 ;1;Málaga;Málaga;;;2247.1;;;2459.0
2007 ;1;Málaga;Rincón de la Victoria;;;2457.6;;;422.0
2007 ;1;Málaga;Ronda;;;1638.5;;;79.0
2007 ;1;Málaga;Torremolinos;;;2538.2;;;440.0
2007 ;1;Málaga;Vélez Málaga;;;2285.4;;;508.0
2007 ;1;Navarra;Pamplona/Iruña;;;2868.9;;;352.0
2007 ;1;Navarra;Tudela;;;1698.0;;;84.0
2007 ;1;Ourense;Ourense;;;1457.7;;;201.0
2007 ;1;Palencia;Palencia;;;1700.6;;;293.0
2007 ;1;Pontevedra;Marín;;;1524.8;;;117.0
2007 ;1;Pontevedra;Pontevedra;;;1690.6;;;243.0
2007 ;1;Pontevedra;Redondela;;;1154.1;;;30.0
2007 ;1;Pontevedra;Vigo;;;2386.5;;;813.0
2007 ;1;Pontevedra;Vilagarcía de Arousa;;;1260.2;;;100.0
2007 ;1;Salamanca;Salamanca;;;2283.4;;;334.0
2007 ;1;Santa Cruz de;Adeje;;;2103.4;;;266.0
2007 ;1;Segovia;Segovia;;;2432.5;;;140.0
2007 ;1;Sevilla;Alcalá de Guadaíra;;;1746.6;;;355.0
2007 ;1;Sevilla;Camas;;;1840.6;;;181.0
2007 ;1;Sevilla;Carmona;;;1482.4;;;92.0
2007 ;1;Sevilla;Coria del Río;;;1692.7;;;184.0
2007 ;1;Sevilla;Dos Hermanas;;;1943.4;;;699.0
2007 ;1;Sevilla;Mairena del Aljarafe;;;1938.0;;;271.0
2007 ;1;Sevilla;Morón de la Frontera;;;1259.4;;;83.0
2007 ;1;Sevilla;Palacios y Villafranca (Los);;;1408.1;;;92.0
2007 ;1;Sevilla;Rinconada (La);;;1574.1;;;136.0
2007 ;1;Sevilla;Sevilla;;;2316.1;;;2594.0
2007 ;1;Sevilla;Utrera;;;1478.2;;;191.0
2007 ;1;Sevilla;Écija;;;1294.7;;;120.0
2007 ;1;Soria;Soria;;;1932.3;;;82.0
2007 ;1;Tarragona;Cambrils;;;2328.1;;;220.0
2007 ;1;Tarragona;Reus;;;1942.7;;;566.0
2007 ;1;Tarragona;Tarragona;;;2150.5;;;449.0
2007 ;1;Tarragona;Tortosa;;;1360.9;;;178.0
2007 ;1;Tarragona;Vendrell (El);;;2231.4;;;384.0
2007 ;1;Tenerife;Arona;;;2080.5;;;590.0
2007 ;1;Tenerife;Granadilla de Abona;;;1634.8;;;340.0
2007 ;1;Tenerife;Orotava (La);;;1400.1;;;149.0
2007 ;1;Tenerife;Puerto de la Cruz;;;2226.3;;;169.0
2007 ;1;Tenerife;Realejos (Los);;;1442.2;;;78.0
2007 ;1;Tenerife;San Cristóbal Laguna;;;1603.3;;;816.0
2007 ;1;Tenerife;Santa Cruz deTenerife;;;1810.5;;;630.0
2007 ;1;Teruel;Teruel;;;1792.6;;;62.0
2007 ;1;Toledo;Talavera de la Reina;;;1851.1;;;223.0
2007 ;1;Toledo;Toledo;;;2338.3;;;206.0
2007 ;1;Valencia;Alaquàs;;;1603.7;;;92.0
2007 ;1;Valencia;Aldaia;;;1600.8;;;112.0
2007 ;1;Valencia;Algemesí;;;1145.8;;;134.0
2007 ;1;Valencia;Alzira;;;1236.9;;;218.0
2007 ;1;Valencia;Burjassot;;;1663.9;;;150.0
2007 ;1;Valencia;Gandia;;;1504.6;;;351.0
2007 ;1;Valencia;Manises;;;1888.8;;;168.0
2007 ;1;Valencia;Mislata;;;1764.3;;;130.0
2007 ;1;Valencia;Oliva;;;1446.5;;;115.0
2007 ;1;Valencia;Ontinyent;;;971.5;;;187.0
2007 ;1;Valencia;Paterna;;;1791.2;;;256.0
2007 ;1;Valencia;Quart de Poblet;;;1883.2;;;146.0
2007 ;1;Valencia;Sagunto/Sagunt;;;1641.1;;;292.0
2007 ;1;Valencia;Sueca;;;1250.7;;;113.0
2007 ;1;Valencia;Torrent;;;1764.5;;;311.0
2007 ;1;Valencia;Valencia;;;2192.9;;;2586.0
2007 ;1;Valencia;Xirivella;;;1568.7;;;105.0
2007 ;1;Valencia;Xàtiva;;;1194.4;;;102.0
2007 ;1;Valladodid;Valladolid;;;2193.2;;;1150.0
2007 ;1;Zamora;Zamora;;;1568.1;;;211.0
2007 ;1;Zaragoza;Zaragoza;;;2714.0;;;2272.0
2007 ;1;Ávila;Ávila;;;1836.8;;;439.0
2007 ;3;;Sestao;;;2916.4;;;62.0
2007 ;3;Albacete;Albacete;;;2195.4;;;544.0
2007 ;3;Albacete;Almansa;;;1194.1;;;74.0
2007 ;3;Albacete;Hellín;;;957.0;;;79.0
2007 ;3;Albacete;Villarrobledo;;;1032.2;;;45.0
2007 ;3;Alicante;Alcoy/Alcoi;;;1199.8;;;219.0
2007 ;3;Alicante;Alicante/Alacant;;;1928.1;;;1539.0
2007 ;3;Alicante;Benidorm;;;2642.0;;;267.0
2007 ;3;Alicante;Calpe/Calp;;;2628.6;;;350.0
2007 ;3;Alicante;Crevillent;;;1222.0;;;87.0
2007 ;3;Alicante;Dénia;;;2356.4;;;335.0
2007 ;3;Alicante;Elche/Elx;;;1658.7;;;1031.0
2007 ;3;Alicante;Elda;;;1055.4;;;158.0
2007 ;3;Alicante;Jávea/Xábia;;;2249.7;;;159.0
2007 ;3;Alicante;Novelda;;;1199.7;;;98.0
2007 ;3;Alicante;Orihuela;;;1855.1;;;527.0
2007 ;3;Alicante;Petrer;;;1117.6;;;83.0
2007 ;3;Alicante;San Vicente del Raspeig;;;1604.1;;;312.0
2007 ;3;Alicante;Santa Pola;;;2104.3;;;278.0
2007 ;3;Alicante;Torrevieja;;;2044.5;;;831.0
2007 ;3;Alicante;Villajoyosa/Vila Joiosa (La);;;2010.2;;;177.0
2007 ;3;Alicante;Villena;;;1107.2;;;105.0
2007 ;3;Almería;Almería;;;1869.7;;;568.0
2007 ;3;Almería;Ejido (El);;;1772.3;;;536.0
2007 ;3;Almería;Roquetas de Mar;;;1810.9;;;692.0
2007 ;3;Araba/Alava;Vitoria;;;2860.9;;;399.0
2007 ;3;ASTURIAS;Avilés;;;1940.1;;;304.0
2007 ;3;ASTURIAS;Gijón;;;2249.5;;;881.0
2007 ;3;ASTURIAS;Langreo;;;1347.5;;;151.0
2007 ;3;ASTURIAS;Mieres;;;1242.0;;;84.0
2007 ;3;ASTURIAS;Oviedo;;;2039.3;;;776.0
2007 ;3;ASTURIAS;Siero;;;1632.5;;;198.0
2007 ;3;Badajoz;Almendralejo;;;1080.0;;;166.0
2007 ;3;Badajoz;Badajoz;;;1630.2;;;597.0
2007 ;3;Badajoz;Don Benito;;;1040.6;;;110.0
2007 ;3;Badajoz;Mérida;;;1103.0;;;177.0
2007 ;3;Barcelona;Badalona;;;2844.6;;;671.0
2007 ;3;Barcelona;Barberà del Vallès;;;2588.5;;;74.0
2007 ;3;Barcelona;Barcelona;;;3666.3;;;2972.0
2007 ;3;Barcelona;Castelldefels;;;3509.8;;;173.0
2007 ;3;Barcelona;Cerdanyola del Vallès;;;2902.7;;;91.0
2007 ;3;Barcelona;Cornellà de Llobregat;;;3227.8;;;181.0
2007 ;3;Barcelona;Esplugues de Llobregat;;;3221.0;;;83.0
2007 ;3;Barcelona;Gavà;;;3004.8;;;126.0
2007 ;3;Barcelona;Granollers;;;2612.5;;;134.0
2007 ;3;Barcelona;Hospitalet de Llobregat (L');;;3281.1;;;610.0
2007 ;3;Barcelona;Igualada;;;2381.0;;;278.0
2007 ;3;Barcelona;Manresa;;;2089.0;;;273.0
2007 ;3;Barcelona;Martorell;;;2492.9;;;85.0
2007 ;3;Barcelona;Mataró;;;2722.5;;;246.0
2007 ;3;Barcelona;Mollet del Vallès;;;2547.1;;;134.0
2007 ;3;Barcelona;Montcada i Reixac;;;2680.0;;;95.0
2007 ;3;Barcelona;Prat de Llobregat (El);;;2743.7;;;173.0
2007 ;3;Barcelona;Premià de Mar;;;2792.4;;;61.0
2007 ;3;Barcelona;Ripollet;;;2691.0;;;99.0
2007 ;3;Barcelona;Rubí;;;2592.1;;;309.0
2007 ;3;Barcelona;Sabadell;;;2772.3;;;637.0
2007 ;3;Barcelona;Sant Adrià de Besòs;;;2785.3;;;61.0
2007 ;3;Barcelona;Sant Boi de Llobregat;;;2837.8;;;262.0
2007 ;3;Barcelona;Sant Cugat del Vallès;;;4172.9;;;218.0
2007 ;3;Barcelona;Sant Feliu de Llobregat;;;3078.3;;;85.0
2007 ;3;Barcelona;Sant Joan Despí;;;3317.0;;;69.0
2007 ;3;Barcelona;Sant Pere de Ribes;;;2650.7;;;138.0
2007 ;3;Barcelona;Sant Vicenç dels Horts;;;2695.1;;;77.0
2007 ;3;Barcelona;Santa Coloma Gramanet;;;2808.1;;;340.0
2007 ;3;Barcelona;Terrassa;;;2753.2;;;815.0
2007 ;3;Barcelona;Vic;;;2290.4;;;154.0
2007 ;3;Barcelona;Viladecans;;;2869.3;;;207.0
2007 ;3;Barcelona;Vilafranca del Penedès;;;2374.7;;;146.0
2007 ;3;Barcelona;Vilanova i la Geltrú;;;2852.7;;;319.0
2007 ;3;Bizkaia;Barakaldo;;;3134.7;;;367.0
2007 ;3;Bizkaia;Basauri;;;3149.4;;;54.0
2007 ;3;Bizkaia;Bilbao;;;3559.3;;;848.0
2007 ;3;Bizkaia;Durango;;;2986.4;;;44.0
2007 ;3;Bizkaia;Galdakao;;;2924.2;;;42.0
2007 ;3;Bizkaia;Getxo;;;3688.4;;;114.0
2007 ;3;Bizkaia;Leioa;;;3427.0;;;93.0
2007 ;3;Bizkaia;Portugalete;;;3163.5;;;71.0
2007 ;3;Bizkaia;Santurtzi;;;3222.7;;;90.0
2007 ;3;Burgos;Aranda de Duero;;;1939.4;;;151.0
2007 ;3;Burgos;Burgos;;;2537.6;;;518.0
2007 ;3;Burgos;Miranda de Ebro;;;2158.3;;;149.0
2007 ;3;Cantabría;Camargo;;;2033.4;;;21.0
2007 ;3;Cantabría;Castro-Urdiales;;;2788.3;;;107.0
2007 ;3;Cantabría;Santander;;;2622.6;;;509.0
2007 ;3;Cantabría;Torrelavega;;;1892.7;;;164.0
2007 ;3;Castellón/Castelló;Burriana;;;1633.3;;;234.0
2007 ;3;Castellón/Castelló;Castellón de la Plana;;;2037.6;;;803.0
2007 ;3;Castellón/Castelló;Villarreal/Vila-real;;;1658.5;;;210.0
2007 ;3;Castellón/Castelló;Vinaròs;;;2021.6;;;258.0
2007 ;3;Ceuta;Ceuta;;;1819.4;;;119.0
